dataset,seed,variant,step,train_loss,cum_flops,compression
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1929,8.198943138122559,228942979.19999996,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1929,7.930546760559082,114471489.6000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1929,7.57590913772583,572357448.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1930,5.896061897277832,2290616640.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1930,5.8883161544799805,1145308320.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1930,6.0244059562683105,687184992.0000001,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1930,6.186706066131592,458123327.9999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1930,6.769775390625,343592496.00000006,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1930,7.358089447021484,229061663.99999994,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1930,6.827650547027588,114530832.0000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1930,5.786657810211182,572654160.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1931,7.116100788116455,2291803488.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1931,7.085726737976074,1145901744.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1931,7.294888019561768,687541046.4000002,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1931,7.276794910430908,458360697.5999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1931,7.661977291107178,343770523.2000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1931,8.149444580078125,229180348.79999995,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1931,7.716699123382568,114590174.4000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1931,6.919833183288574,572950872.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1932,6.832363128662109,2292990336.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1932,6.828279495239258,1146495168.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1932,6.744567394256592,687897100.8000002,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1932,7.034290790557861,458598067.1999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1932,7.450495719909668,343948550.4000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1932,7.886868476867676,229299033.59999996,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1932,7.380717754364014,114649516.8000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1932,6.849228858947754,573247584.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1933,4.86737060546875,2294177184.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1933,5.001033306121826,1147088592.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1933,5.0050811767578125,688253155.2000002,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1933,4.943811416625977,458835436.7999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1933,5.241552829742432,344126577.6000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1933,5.386526584625244,229417718.39999995,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1933,5.220182418823242,114708859.2000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1933,4.810044765472412,573544296.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1934,6.730104923248291,2295364032.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1934,6.639775276184082,1147682016.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1934,6.783359050750732,688609209.6000001,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1934,6.774345397949219,459072806.3999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1934,7.435876846313477,344304604.8000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1934,7.701548099517822,229536403.19999996,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1934,7.484698295593262,114768201.6000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1934,6.758732795715332,573841008.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1935,7.079021453857422,2296550880.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1935,6.94930362701416,1148275440.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1935,7.072417259216309,688965264.0000001,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1935,6.951648712158203,459310175.9999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1935,7.5339508056640625,344482632.00000006,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1935,7.961165904998779,229655087.99999994,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1935,7.614296913146973,114827544.0000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1935,6.9454755783081055,574137720.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1936,5.964840888977051,2297737728.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1936,5.837646961212158,1148868864.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1936,5.987213134765625,689321318.4000002,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1936,6.061410903930664,459547545.5999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1936,6.388159275054932,344660659.2000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1936,6.847393989562988,229773772.79999995,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1936,6.496386528015137,114886886.4000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1936,5.7493205070495605,574434432.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1937,7.808070182800293,2298924576.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1937,7.895146369934082,1149462288.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1937,7.833950996398926,689677372.8000002,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1937,8.114651679992676,459784915.19999987,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1937,8.416057586669922,344838686.4000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1937,8.995137214660645,229892457.59999993,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1937,8.529144287109375,114946228.8000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1937,7.889624118804932,574731144.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1938,5.945598602294922,2300111424.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1938,5.957895755767822,1150055712.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1938,6.07999324798584,690033427.2000002,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1938,5.982028007507324,460022284.7999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1938,6.124975204467773,345016713.6000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1938,6.372498512268066,230011142.39999995,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1938,6.1651716232299805,115005571.2000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1938,5.851603031158447,575027856.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1939,7.382745265960693,2301298272.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1939,7.211546897888184,1150649136.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1939,7.357027530670166,690389481.6000001,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1939,7.361076354980469,460259654.3999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1939,7.738404273986816,345194740.8000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1939,8.176592826843262,230129827.19999996,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1939,7.739552021026611,115064913.6000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1939,7.184751987457275,575324568.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1940,6.587334156036377,2302485120.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1940,6.7543535232543945,1151242560.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1940,6.577710151672363,690745536.0000001,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1940,6.790937423706055,460497023.9999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1940,7.067337512969971,345372768.00000006,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1940,7.184558868408203,230248511.99999994,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1940,7.012836933135986,115124256.0000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1940,6.454459190368652,575621280.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1941,5.869944095611572,2303671968.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1941,5.894006729125977,1151835984.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1941,6.180882453918457,691101590.4000002,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1941,6.048789978027344,460734393.5999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1941,6.50852108001709,345550795.2000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1941,7.012192726135254,230367196.79999995,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1941,6.570183753967285,115183598.4000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1941,5.911665439605713,575917992.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1942,5.671566009521484,2304858816.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1942,5.779487609863281,1152429408.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1942,5.6747283935546875,691457644.8000002,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1942,5.912798881530762,460971763.19999987,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1942,6.226587295532227,345728822.4000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1942,6.58203125,230485881.59999993,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1942,6.380357265472412,115242940.8000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1942,5.615968704223633,576214704.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1943,6.791240692138672,2306045664.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1943,6.624441146850586,1153022832.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1943,6.785329818725586,691813699.2000002,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1943,7.020030975341797,461209132.7999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1943,7.395000457763672,345906849.6000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1943,7.986963272094727,230604566.39999995,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1943,7.530976295471191,115302283.2000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1943,6.717144966125488,576511416.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1944,6.076059341430664,2307232512.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1944,5.965047836303711,1153616256.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1944,6.075403213500977,692169753.6000001,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1944,6.498685836791992,461446502.3999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1944,6.7674713134765625,346084876.8000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1944,7.211474418640137,230723251.19999996,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1944,6.833539009094238,115361625.6000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1944,5.997664928436279,576808128.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1945,6.114790916442871,2308419360.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1945,6.126859664916992,1154209680.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1945,6.3197221755981445,692525808.0000001,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1945,6.487910270690918,461683871.9999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1945,6.6083574295043945,346262904.00000006,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1945,6.945681571960449,230841935.99999994,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1945,6.636897087097168,115420968.0000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1945,6.055630683898926,577104840.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1946,5.111241340637207,2309606208.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1946,5.357648849487305,1154803104.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1946,5.504514694213867,692881862.4000002,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1946,5.724484443664551,461921241.5999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1946,6.861757278442383,346440931.2000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1946,7.515816688537598,230960620.79999995,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1946,7.103879928588867,115480310.4000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1946,5.226338863372803,577401552.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1947,6.436944484710693,2310793056.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1947,6.346190929412842,1155396528.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1947,6.486721038818359,693237916.8000002,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1947,6.682164669036865,462158611.19999987,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1947,6.879178524017334,346618958.4000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1947,7.339170455932617,231079305.59999993,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1947,6.995202541351318,115539652.8000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1947,6.492343425750732,577698264.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1948,6.4532470703125,2311979904.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1948,6.615155220031738,1155989952.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1948,6.343221664428711,693593971.2000002,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1948,6.616876602172852,462395980.7999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1948,6.68167781829834,346796985.6000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1948,6.991580963134766,231197990.39999995,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1948,6.795750617980957,115598995.2000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1948,6.47727108001709,577994976.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1949,7.570036888122559,2313166752.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1949,7.416162014007568,1156583376.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1949,7.515185356140137,693950025.6000001,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1949,7.7466020584106445,462633350.3999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1949,8.00055980682373,346975012.8000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1949,8.253503799438477,231316675.19999996,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1949,7.899302005767822,115658337.6000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1949,7.533238410949707,578291688.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1950,5.929135322570801,2314353600.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1950,5.692379951477051,1157176800.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1950,6.113626480102539,694306080.0000001,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1950,5.846351623535156,462870719.9999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1950,6.593997955322266,347153040.00000006,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1950,7.28810453414917,231435359.99999994,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1950,6.856169700622559,115717680.0000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1950,5.765411376953125,578588400.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1951,6.700096130371094,2315540448.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1951,7.0047197341918945,1157770224.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1951,7.114340782165527,694662134.4000002,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1951,6.863619327545166,463108089.5999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1951,7.378142356872559,347331067.2000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1951,7.81110143661499,231554044.79999995,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1951,7.493185520172119,115777022.4000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1951,6.767806529998779,578885112.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1952,5.986328125,2316727296.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1952,5.916219711303711,1158363648.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1952,5.979306221008301,695018188.8000002,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1952,6.333534240722656,463345459.19999987,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1952,6.583291530609131,347509094.4000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1952,7.051048755645752,231672729.59999993,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1952,6.760995864868164,115836364.8000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1952,5.961629867553711,579181824.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1953,7.21078634262085,2317914144.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1953,7.247669696807861,1158957072.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1953,7.24286413192749,695374243.2000002,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1953,7.2960968017578125,463582828.7999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1953,7.744062900543213,347687121.6000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1953,8.195533752441406,231791414.39999995,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1953,7.816341400146484,115895707.2000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1953,7.1591291427612305,579478536.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,1954,6.634902477264404,2319100992.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,1954,6.786579132080078,1159550496.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,1954,6.731347560882568,695730297.6000001,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,1954,6.858511924743652,463820198.3999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,1954,7.342110633850098,347865148.8000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,1954,7.646303653717041,231910099.19999996,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,1954,7.392571449279785,115955049.6000001,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,1954,6.606215476989746,579775248.0,4.0
