dataset,run,step,optimizer,train_loss,val_loss
TransformerLM_LM1B_MultiRuntime_0,0,39,celo_fp8_e4m3fn,8.088499069213867,8.15967845916748
TransformerLM_LM1B_MultiRuntime_0,0,39,celo_fp8_e5m2,7.962059020996094,8.078811645507812
TransformerLM_LM1B_MultiRuntime_0,0,39,celo_int8,8.0098295211792,8.09050464630127
TransformerLM_LM1B_MultiRuntime_0,0,39,celo_int4,8.235250473022461,8.119330406188965
TransformerLM_LM1B_MultiRuntime_0,0,40,celo_fp32,8.18610954284668,7.223873138427734
TransformerLM_LM1B_MultiRuntime_0,0,40,celo_bf16,8.25046443939209,7.174750328063965
TransformerLM_LM1B_MultiRuntime_0,0,40,celo_fp16,8.333666801452637,7.053700923919678
TransformerLM_LM1B_MultiRuntime_0,0,40,celo_fp8_e4m3fn,8.338674545288086,7.147884368896484
TransformerLM_LM1B_MultiRuntime_0,0,40,celo_fp8_e5m2,8.316656112670898,7.199772357940674
TransformerLM_LM1B_MultiRuntime_0,0,40,celo_int8,8.259624481201172,7.241795539855957
TransformerLM_LM1B_MultiRuntime_0,0,40,celo_int4,8.49291706085205,7.447985649108887
TransformerLM_LM1B_MultiRuntime_0,0,41,celo_fp32,7.7533793449401855,7.559764862060547
TransformerLM_LM1B_MultiRuntime_0,0,41,celo_bf16,7.887211799621582,7.682883262634277
TransformerLM_LM1B_MultiRuntime_0,0,41,celo_fp16,7.832529067993164,7.654611587524414
TransformerLM_LM1B_MultiRuntime_0,0,41,celo_fp8_e4m3fn,7.76398229598999,7.531026840209961
TransformerLM_LM1B_MultiRuntime_0,0,41,celo_fp8_e5m2,7.677567005157471,7.601017951965332
TransformerLM_LM1B_MultiRuntime_0,0,41,celo_int8,7.815362453460693,7.657299041748047
TransformerLM_LM1B_MultiRuntime_0,0,41,celo_int4,7.838245868682861,7.8835248947143555
TransformerLM_LM1B_MultiRuntime_0,0,42,celo_fp32,7.413928508758545,7.865440845489502
TransformerLM_LM1B_MultiRuntime_0,0,42,celo_bf16,7.338717460632324,7.931307315826416
TransformerLM_LM1B_MultiRuntime_0,0,42,celo_fp16,7.372536659240723,8.081295013427734
TransformerLM_LM1B_MultiRuntime_0,0,42,celo_fp8_e4m3fn,7.123776435852051,7.879042625427246
TransformerLM_LM1B_MultiRuntime_0,0,42,celo_fp8_e5m2,7.20674991607666,7.992488861083984
TransformerLM_LM1B_MultiRuntime_0,0,42,celo_int8,7.323674201965332,8.038521766662598
TransformerLM_LM1B_MultiRuntime_0,0,42,celo_int4,7.48012638092041,8.099937438964844
TransformerLM_LM1B_MultiRuntime_0,0,43,celo_fp32,7.044977188110352,8.031840324401855
TransformerLM_LM1B_MultiRuntime_0,0,43,celo_bf16,7.033675193786621,7.982365131378174
TransformerLM_LM1B_MultiRuntime_0,0,43,celo_fp16,7.136194229125977,8.111188888549805
TransformerLM_LM1B_MultiRuntime_0,0,43,celo_fp8_e4m3fn,7.0323944091796875,8.103275299072266
TransformerLM_LM1B_MultiRuntime_0,0,43,celo_fp8_e5m2,7.119172096252441,8.18962287902832
TransformerLM_LM1B_MultiRuntime_0,0,43,celo_int8,7.028661251068115,8.175760269165039
TransformerLM_LM1B_MultiRuntime_0,0,43,celo_int4,7.1993608474731445,8.231088638305664
TransformerLM_LM1B_MultiRuntime_0,0,44,celo_fp32,7.455821990966797,8.288801193237305
TransformerLM_LM1B_MultiRuntime_0,0,44,celo_bf16,7.4545578956604,8.249834060668945
TransformerLM_LM1B_MultiRuntime_0,0,44,celo_fp16,7.481042385101318,8.13581657409668
TransformerLM_LM1B_MultiRuntime_0,0,44,celo_fp8_e4m3fn,7.459556579589844,8.385051727294922
TransformerLM_LM1B_MultiRuntime_0,0,44,celo_fp8_e5m2,7.528886318206787,8.342524528503418
TransformerLM_LM1B_MultiRuntime_0,0,44,celo_int8,7.354888916015625,8.237188339233398
TransformerLM_LM1B_MultiRuntime_0,0,44,celo_int4,7.781483173370361,8.443082809448242
TransformerLM_LM1B_MultiRuntime_0,0,45,celo_fp32,8.722651481628418,8.299976348876953
TransformerLM_LM1B_MultiRuntime_0,0,45,celo_bf16,8.556916236877441,8.240116119384766
TransformerLM_LM1B_MultiRuntime_0,0,45,celo_fp16,8.460699081420898,8.177790641784668
TransformerLM_LM1B_MultiRuntime_0,0,45,celo_fp8_e4m3fn,8.576261520385742,8.076184272766113
TransformerLM_LM1B_MultiRuntime_0,0,45,celo_fp8_e5m2,8.467369079589844,8.153207778930664
TransformerLM_LM1B_MultiRuntime_0,0,45,celo_int8,8.570839881896973,8.229909896850586
TransformerLM_LM1B_MultiRuntime_0,0,45,celo_int4,8.730053901672363,8.515018463134766
TransformerLM_LM1B_MultiRuntime_0,0,46,celo_fp32,7.659779071807861,7.483520984649658
TransformerLM_LM1B_MultiRuntime_0,0,46,celo_bf16,7.624320030212402,7.533082962036133
TransformerLM_LM1B_MultiRuntime_0,0,46,celo_fp16,7.728639602661133,7.620926380157471
TransformerLM_LM1B_MultiRuntime_0,0,46,celo_fp8_e4m3fn,7.696161270141602,7.442986488342285
TransformerLM_LM1B_MultiRuntime_0,0,46,celo_fp8_e5m2,7.610054016113281,7.428386688232422
TransformerLM_LM1B_MultiRuntime_0,0,46,celo_int8,7.677526473999023,7.666286468505859
TransformerLM_LM1B_MultiRuntime_0,0,46,celo_int4,7.818127632141113,7.6639604568481445
TransformerLM_LM1B_MultiRuntime_0,0,47,celo_fp32,5.817217826843262,7.200101375579834
TransformerLM_LM1B_MultiRuntime_0,0,47,celo_bf16,5.911353588104248,7.278261661529541
TransformerLM_LM1B_MultiRuntime_0,0,47,celo_fp16,5.891912937164307,7.2506422996521
TransformerLM_LM1B_MultiRuntime_0,0,47,celo_fp8_e4m3fn,5.8774495124816895,7.187408924102783
TransformerLM_LM1B_MultiRuntime_0,0,47,celo_fp8_e5m2,5.913059234619141,7.081216812133789
TransformerLM_LM1B_MultiRuntime_0,0,47,celo_int8,5.913329124450684,7.215979099273682
TransformerLM_LM1B_MultiRuntime_0,0,47,celo_int4,6.049204349517822,7.1894025802612305
TransformerLM_LM1B_MultiRuntime_0,0,48,celo_fp32,8.367207527160645,8.403072357177734
TransformerLM_LM1B_MultiRuntime_0,0,48,celo_bf16,8.345420837402344,8.412190437316895
TransformerLM_LM1B_MultiRuntime_0,0,48,celo_fp16,8.183183670043945,8.423145294189453
TransformerLM_LM1B_MultiRuntime_0,0,48,celo_fp8_e4m3fn,8.372415542602539,8.397144317626953
TransformerLM_LM1B_MultiRuntime_0,0,48,celo_fp8_e5m2,8.29574966430664,8.423211097717285
TransformerLM_LM1B_MultiRuntime_0,0,48,celo_int8,8.213258743286133,8.39141845703125
TransformerLM_LM1B_MultiRuntime_0,0,48,celo_int4,8.324895858764648,8.553366661071777
TransformerLM_LM1B_MultiRuntime_0,0,49,celo_fp32,7.661746025085449,8.29948616027832
TransformerLM_LM1B_MultiRuntime_0,0,49,celo_bf16,7.696006774902344,8.163968086242676
TransformerLM_LM1B_MultiRuntime_0,0,49,celo_fp16,7.6446309089660645,8.11158561706543
TransformerLM_LM1B_MultiRuntime_0,0,49,celo_fp8_e4m3fn,7.650506496429443,8.142806053161621
TransformerLM_LM1B_MultiRuntime_0,0,49,celo_fp8_e5m2,7.575168609619141,8.258661270141602
TransformerLM_LM1B_MultiRuntime_0,0,49,celo_int8,7.512666702270508,8.035882949829102
TransformerLM_LM1B_MultiRuntime_0,0,49,celo_int4,7.744329452514648,8.33981990814209
TransformerLM_LM1B_MultiRuntime_0,0,50,celo_fp32,7.62135124206543,7.044552803039551
TransformerLM_LM1B_MultiRuntime_0,0,50,celo_bf16,7.611508369445801,6.894510269165039
TransformerLM_LM1B_MultiRuntime_0,0,50,celo_fp16,7.673529624938965,6.980504512786865
TransformerLM_LM1B_MultiRuntime_0,0,50,celo_fp8_e4m3fn,7.574925899505615,7.126132011413574
TransformerLM_LM1B_MultiRuntime_0,0,50,celo_fp8_e5m2,7.610286712646484,7.066411972045898
TransformerLM_LM1B_MultiRuntime_0,0,50,celo_int8,7.542667388916016,6.96648645401001
TransformerLM_LM1B_MultiRuntime_0,0,50,celo_int4,7.552458763122559,6.99698543548584
TransformerLM_LM1B_MultiRuntime_0,0,51,celo_fp32,6.254051685333252,6.637434959411621
TransformerLM_LM1B_MultiRuntime_0,0,51,celo_bf16,6.274630069732666,6.505800247192383
TransformerLM_LM1B_MultiRuntime_0,0,51,celo_fp16,6.309110641479492,6.589563846588135
TransformerLM_LM1B_MultiRuntime_0,0,51,celo_fp8_e4m3fn,6.393670082092285,6.639275550842285
TransformerLM_LM1B_MultiRuntime_0,0,51,celo_fp8_e5m2,6.356847763061523,6.572076797485352
TransformerLM_LM1B_MultiRuntime_0,0,51,celo_int8,6.361433029174805,6.58696174621582
TransformerLM_LM1B_MultiRuntime_0,0,51,celo_int4,6.488210678100586,6.701693534851074
TransformerLM_LM1B_MultiRuntime_0,0,52,celo_fp32,7.631836414337158,6.3086442947387695
TransformerLM_LM1B_MultiRuntime_0,0,52,celo_bf16,7.519211292266846,6.38015079498291
TransformerLM_LM1B_MultiRuntime_0,0,52,celo_fp16,7.6301751136779785,6.335668087005615
TransformerLM_LM1B_MultiRuntime_0,0,52,celo_fp8_e4m3fn,7.595941543579102,6.350850582122803
TransformerLM_LM1B_MultiRuntime_0,0,52,celo_fp8_e5m2,7.573116779327393,6.29525089263916
TransformerLM_LM1B_MultiRuntime_0,0,52,celo_int8,7.42521333694458,6.366129398345947
TransformerLM_LM1B_MultiRuntime_0,0,52,celo_int4,7.703955173492432,6.272893905639648
TransformerLM_LM1B_MultiRuntime_0,0,53,celo_fp32,7.923354148864746,7.144157409667969
TransformerLM_LM1B_MultiRuntime_0,0,53,celo_bf16,7.945588111877441,7.217742919921875
TransformerLM_LM1B_MultiRuntime_0,0,53,celo_fp16,7.892146110534668,7.157383918762207
TransformerLM_LM1B_MultiRuntime_0,0,53,celo_fp8_e4m3fn,7.880426406860352,7.194522380828857
TransformerLM_LM1B_MultiRuntime_0,0,53,celo_fp8_e5m2,7.913326263427734,7.19397497177124
TransformerLM_LM1B_MultiRuntime_0,0,53,celo_int8,7.965482711791992,7.203547477722168
TransformerLM_LM1B_MultiRuntime_0,0,53,celo_int4,7.903990745544434,7.422438621520996
TransformerLM_LM1B_MultiRuntime_0,0,54,celo_fp32,7.863209247589111,8.097923278808594
TransformerLM_LM1B_MultiRuntime_0,0,54,celo_bf16,7.842247486114502,7.9940385818481445
TransformerLM_LM1B_MultiRuntime_0,0,54,celo_fp16,7.703052043914795,7.984744548797607
TransformerLM_LM1B_MultiRuntime_0,0,54,celo_fp8_e4m3fn,7.732886791229248,7.968027591705322
TransformerLM_LM1B_MultiRuntime_0,0,54,celo_fp8_e5m2,7.862303256988525,8.129842758178711
TransformerLM_LM1B_MultiRuntime_0,0,54,celo_int8,7.673094749450684,8.13998031616211
TransformerLM_LM1B_MultiRuntime_0,0,54,celo_int4,7.745656967163086,8.214045524597168
TransformerLM_LM1B_MultiRuntime_0,0,55,celo_fp32,8.107078552246094,7.096198081970215
TransformerLM_LM1B_MultiRuntime_0,0,55,celo_bf16,8.06762409210205,7.158792972564697
TransformerLM_LM1B_MultiRuntime_0,0,55,celo_fp16,8.079755783081055,7.084020137786865
TransformerLM_LM1B_MultiRuntime_0,0,55,celo_fp8_e4m3fn,8.218871116638184,7.15901517868042
TransformerLM_LM1B_MultiRuntime_0,0,55,celo_fp8_e5m2,8.121404647827148,7.301279544830322
TransformerLM_LM1B_MultiRuntime_0,0,55,celo_int8,8.139301300048828,7.147331237792969
TransformerLM_LM1B_MultiRuntime_0,0,55,celo_int4,8.16586685180664,7.265880584716797
TransformerLM_LM1B_MultiRuntime_0,0,56,celo_fp32,6.38488245010376,7.384570121765137
TransformerLM_LM1B_MultiRuntime_0,0,56,celo_bf16,6.376682758331299,7.34063720703125
TransformerLM_LM1B_MultiRuntime_0,0,56,celo_fp16,6.373425483703613,7.391711235046387
TransformerLM_LM1B_MultiRuntime_0,0,56,celo_fp8_e4m3fn,6.397172451019287,7.510236740112305
TransformerLM_LM1B_MultiRuntime_0,0,56,celo_fp8_e5m2,6.311959743499756,7.393008708953857
TransformerLM_LM1B_MultiRuntime_0,0,56,celo_int8,6.382091045379639,7.293305397033691
TransformerLM_LM1B_MultiRuntime_0,0,56,celo_int4,6.504547595977783,7.477639198303223
TransformerLM_LM1B_MultiRuntime_0,0,57,celo_fp32,7.828968524932861,7.571693420410156
TransformerLM_LM1B_MultiRuntime_0,0,57,celo_bf16,7.980114459991455,7.5899338722229
TransformerLM_LM1B_MultiRuntime_0,0,57,celo_fp16,7.972897052764893,7.552196502685547
TransformerLM_LM1B_MultiRuntime_0,0,57,celo_fp8_e4m3fn,7.80693244934082,7.615483283996582
TransformerLM_LM1B_MultiRuntime_0,0,57,celo_fp8_e5m2,7.803736209869385,7.479497909545898
TransformerLM_LM1B_MultiRuntime_0,0,57,celo_int8,7.8675856590271,7.548133373260498
TransformerLM_LM1B_MultiRuntime_0,0,57,celo_int4,7.774835586547852,7.652181625366211
TransformerLM_LM1B_MultiRuntime_0,0,58,celo_fp32,7.6295671463012695,8.204203605651855
TransformerLM_LM1B_MultiRuntime_0,0,58,celo_bf16,7.518402099609375,8.04653263092041
TransformerLM_LM1B_MultiRuntime_0,0,58,celo_fp16,7.572089672088623,8.10545539855957
TransformerLM_LM1B_MultiRuntime_0,0,58,celo_fp8_e4m3fn,7.634955406188965,8.062515258789062
TransformerLM_LM1B_MultiRuntime_0,0,58,celo_fp8_e5m2,7.53659200668335,8.165613174438477
TransformerLM_LM1B_MultiRuntime_0,0,58,celo_int8,7.621305465698242,8.039228439331055
TransformerLM_LM1B_MultiRuntime_0,0,58,celo_int4,7.745336532592773,8.040766716003418
TransformerLM_LM1B_MultiRuntime_0,0,59,celo_fp32,6.835519790649414,7.776905059814453
TransformerLM_LM1B_MultiRuntime_0,0,59,celo_bf16,6.727963447570801,7.725091934204102
TransformerLM_LM1B_MultiRuntime_0,0,59,celo_fp16,6.795561790466309,7.6932477951049805
TransformerLM_LM1B_MultiRuntime_0,0,59,celo_fp8_e4m3fn,6.701508522033691,7.776855945587158
TransformerLM_LM1B_MultiRuntime_0,0,59,celo_fp8_e5m2,6.687643051147461,7.781012535095215
TransformerLM_LM1B_MultiRuntime_0,0,59,celo_int8,6.72086238861084,7.815657615661621
TransformerLM_LM1B_MultiRuntime_0,0,59,celo_int4,6.82861328125,7.719637393951416
TransformerLM_LM1B_MultiRuntime_0,0,60,celo_fp32,7.125204086303711,7.5785322189331055
TransformerLM_LM1B_MultiRuntime_0,0,60,celo_bf16,6.9876484870910645,7.612278461456299
TransformerLM_LM1B_MultiRuntime_0,0,60,celo_fp16,7.0734663009643555,7.5426859855651855
TransformerLM_LM1B_MultiRuntime_0,0,60,celo_fp8_e4m3fn,7.101879119873047,7.630255699157715
TransformerLM_LM1B_MultiRuntime_0,0,60,celo_fp8_e5m2,7.026912689208984,7.558300018310547
TransformerLM_LM1B_MultiRuntime_0,0,60,celo_int8,7.122662544250488,7.504477500915527
TransformerLM_LM1B_MultiRuntime_0,0,60,celo_int4,7.16475248336792,7.591196537017822
TransformerLM_LM1B_MultiRuntime_0,0,61,celo_fp32,7.383262634277344,8.53232192993164
TransformerLM_LM1B_MultiRuntime_0,0,61,celo_bf16,7.301806449890137,8.523265838623047
TransformerLM_LM1B_MultiRuntime_0,0,61,celo_fp16,7.349320411682129,8.571863174438477
TransformerLM_LM1B_MultiRuntime_0,0,61,celo_fp8_e4m3fn,7.398346900939941,8.522323608398438
TransformerLM_LM1B_MultiRuntime_0,0,61,celo_fp8_e5m2,7.389979839324951,8.590766906738281
TransformerLM_LM1B_MultiRuntime_0,0,61,celo_int8,7.4015913009643555,8.454998970031738
TransformerLM_LM1B_MultiRuntime_0,0,61,celo_int4,7.482699394226074,8.853588104248047
TransformerLM_LM1B_MultiRuntime_0,0,62,celo_fp32,7.612109661102295,6.965543746948242
TransformerLM_LM1B_MultiRuntime_0,0,62,celo_bf16,7.595538139343262,7.018465995788574
TransformerLM_LM1B_MultiRuntime_0,0,62,celo_fp16,7.448188781738281,6.940861701965332
TransformerLM_LM1B_MultiRuntime_0,0,62,celo_fp8_e4m3fn,7.510714530944824,7.117361545562744
TransformerLM_LM1B_MultiRuntime_0,0,62,celo_fp8_e5m2,7.499508857727051,7.1294050216674805
TransformerLM_LM1B_MultiRuntime_0,0,62,celo_int8,7.559077262878418,6.958702087402344
TransformerLM_LM1B_MultiRuntime_0,0,62,celo_int4,7.509995937347412,6.981334686279297
TransformerLM_LM1B_MultiRuntime_0,0,63,celo_fp32,8.083677291870117,7.346761703491211
TransformerLM_LM1B_MultiRuntime_0,0,63,celo_bf16,7.947638034820557,7.457742691040039
TransformerLM_LM1B_MultiRuntime_0,0,63,celo_fp16,7.8550238609313965,7.528474807739258
TransformerLM_LM1B_MultiRuntime_0,0,63,celo_fp8_e4m3fn,7.992391586303711,7.429637432098389
TransformerLM_LM1B_MultiRuntime_0,0,63,celo_fp8_e5m2,8.109664916992188,7.3819122314453125
TransformerLM_LM1B_MultiRuntime_0,0,63,celo_int8,7.9873456954956055,7.448482513427734
TransformerLM_LM1B_MultiRuntime_0,0,63,celo_int4,8.075809478759766,7.353951454162598
TransformerLM_LM1B_MultiRuntime_0,0,64,celo_fp32,7.2369771003723145,7.278139591217041
TransformerLM_LM1B_MultiRuntime_0,0,64,celo_bf16,7.211889266967773,7.423511981964111
TransformerLM_LM1B_MultiRuntime_0,0,64,celo_fp16,7.321254253387451,7.381650924682617
TransformerLM_LM1B_MultiRuntime_0,0,64,celo_fp8_e4m3fn,7.387174606323242,7.430059432983398
TransformerLM_LM1B_MultiRuntime_0,0,64,celo_fp8_e5m2,7.310541152954102,7.336177825927734
TransformerLM_LM1B_MultiRuntime_0,0,64,celo_int8,7.293514251708984,7.217464923858643
TransformerLM_LM1B_MultiRuntime_0,0,64,celo_int4,7.161734580993652,7.267599105834961
TransformerLM_LM1B_MultiRuntime_0,0,65,celo_fp32,6.522205352783203,8.486495971679688
TransformerLM_LM1B_MultiRuntime_0,0,65,celo_bf16,6.587275505065918,8.436445236206055
TransformerLM_LM1B_MultiRuntime_0,0,65,celo_fp16,6.620327949523926,8.44067096710205
TransformerLM_LM1B_MultiRuntime_0,0,65,celo_fp8_e4m3fn,6.694637298583984,8.501175880432129
TransformerLM_LM1B_MultiRuntime_0,0,65,celo_fp8_e5m2,6.723816394805908,8.466449737548828
TransformerLM_LM1B_MultiRuntime_0,0,65,celo_int8,6.677894592285156,8.484164237976074
TransformerLM_LM1B_MultiRuntime_0,0,65,celo_int4,6.7198076248168945,8.47910213470459
TransformerLM_LM1B_MultiRuntime_0,0,66,celo_fp32,8.018316268920898,7.417486190795898
TransformerLM_LM1B_MultiRuntime_0,0,66,celo_bf16,8.039432525634766,7.381317138671875
TransformerLM_LM1B_MultiRuntime_0,0,66,celo_fp16,7.979973316192627,7.397968292236328
TransformerLM_LM1B_MultiRuntime_0,0,66,celo_fp8_e4m3fn,7.91220235824585,7.249129295349121
TransformerLM_LM1B_MultiRuntime_0,0,66,celo_fp8_e5m2,8.006685256958008,7.3700408935546875
TransformerLM_LM1B_MultiRuntime_0,0,66,celo_int8,8.092887878417969,7.42613410949707
TransformerLM_LM1B_MultiRuntime_0,0,66,celo_int4,8.130934715270996,7.38865852355957
TransformerLM_LM1B_MultiRuntime_0,0,67,celo_fp32,6.7222394943237305,7.928807735443115
TransformerLM_LM1B_MultiRuntime_0,0,67,celo_bf16,6.66357421875,7.761091232299805
TransformerLM_LM1B_MultiRuntime_0,0,67,celo_fp16,6.760890007019043,7.853252410888672
TransformerLM_LM1B_MultiRuntime_0,0,67,celo_fp8_e4m3fn,6.555947303771973,7.839553356170654
TransformerLM_LM1B_MultiRuntime_0,0,67,celo_fp8_e5m2,6.617119789123535,7.804331302642822
TransformerLM_LM1B_MultiRuntime_0,0,67,celo_int8,6.723122596740723,7.821832656860352
TransformerLM_LM1B_MultiRuntime_0,0,67,celo_int4,6.891660690307617,7.713629722595215
TransformerLM_LM1B_MultiRuntime_0,0,68,celo_fp32,7.172761917114258,6.785519123077393
TransformerLM_LM1B_MultiRuntime_0,0,68,celo_bf16,7.1038055419921875,6.861528396606445
TransformerLM_LM1B_MultiRuntime_0,0,68,celo_fp16,7.139609336853027,6.729515075683594
TransformerLM_LM1B_MultiRuntime_0,0,68,celo_fp8_e4m3fn,7.085534572601318,6.725884437561035
TransformerLM_LM1B_MultiRuntime_0,0,68,celo_fp8_e5m2,7.1162519454956055,6.73732852935791
TransformerLM_LM1B_MultiRuntime_0,0,68,celo_int8,7.352963447570801,6.791546821594238
TransformerLM_LM1B_MultiRuntime_0,0,68,celo_int4,7.35494327545166,6.840919017791748
TransformerLM_LM1B_MultiRuntime_0,0,69,celo_fp32,7.141648769378662,7.356118679046631
TransformerLM_LM1B_MultiRuntime_0,0,69,celo_bf16,7.17411470413208,7.440053939819336
TransformerLM_LM1B_MultiRuntime_0,0,69,celo_fp16,7.051086902618408,7.347478866577148
TransformerLM_LM1B_MultiRuntime_0,0,69,celo_fp8_e4m3fn,7.03381872177124,7.314652442932129
TransformerLM_LM1B_MultiRuntime_0,0,69,celo_fp8_e5m2,7.128248691558838,7.376349449157715
TransformerLM_LM1B_MultiRuntime_0,0,69,celo_int8,7.207716941833496,7.365131855010986
TransformerLM_LM1B_MultiRuntime_0,0,69,celo_int4,7.103341102600098,7.474862575531006
TransformerLM_LM1B_MultiRuntime_0,0,70,celo_fp32,7.045483112335205,7.70704460144043
TransformerLM_LM1B_MultiRuntime_0,0,70,celo_bf16,7.07630729675293,7.820925712585449
TransformerLM_LM1B_MultiRuntime_0,0,70,celo_fp16,6.988334655761719,7.808765411376953
TransformerLM_LM1B_MultiRuntime_0,0,70,celo_fp8_e4m3fn,7.054590225219727,7.700152397155762
TransformerLM_LM1B_MultiRuntime_0,0,70,celo_fp8_e5m2,7.021105766296387,7.872405052185059
TransformerLM_LM1B_MultiRuntime_0,0,70,celo_int8,7.051467418670654,7.740670204162598
TransformerLM_LM1B_MultiRuntime_0,0,70,celo_int4,7.032620906829834,7.76259708404541
TransformerLM_LM1B_MultiRuntime_0,0,71,celo_fp32,7.463006973266602,5.776115894317627
TransformerLM_LM1B_MultiRuntime_0,0,71,celo_bf16,7.468142509460449,5.6391167640686035
TransformerLM_LM1B_MultiRuntime_0,0,71,celo_fp16,7.356439113616943,5.6364898681640625
TransformerLM_LM1B_MultiRuntime_0,0,71,celo_fp8_e4m3fn,7.491448402404785,5.630405426025391
TransformerLM_LM1B_MultiRuntime_0,0,71,celo_fp8_e5m2,7.492859840393066,5.753629684448242
TransformerLM_LM1B_MultiRuntime_0,0,71,celo_int8,7.403704643249512,5.696142673492432
TransformerLM_LM1B_MultiRuntime_0,0,71,celo_int4,7.452404022216797,5.739607810974121
TransformerLM_LM1B_MultiRuntime_0,0,72,celo_fp32,7.528689861297607,8.60542106628418
TransformerLM_LM1B_MultiRuntime_0,0,72,celo_bf16,7.485141754150391,8.421466827392578
TransformerLM_LM1B_MultiRuntime_0,0,72,celo_fp16,7.672383785247803,8.51827621459961
TransformerLM_LM1B_MultiRuntime_0,0,72,celo_fp8_e4m3fn,7.619626998901367,8.407811164855957
TransformerLM_LM1B_MultiRuntime_0,0,72,celo_fp8_e5m2,7.570672988891602,8.56806468963623
TransformerLM_LM1B_MultiRuntime_0,0,72,celo_int8,7.681153774261475,8.47221565246582
TransformerLM_LM1B_MultiRuntime_0,0,72,celo_int4,7.710467338562012,8.446674346923828
TransformerLM_LM1B_MultiRuntime_0,0,73,celo_fp32,6.923961639404297,8.405664443969727
TransformerLM_LM1B_MultiRuntime_0,0,73,celo_bf16,6.898045539855957,8.296700477600098
TransformerLM_LM1B_MultiRuntime_0,0,73,celo_fp16,6.967859268188477,8.315279960632324
TransformerLM_LM1B_MultiRuntime_0,0,73,celo_fp8_e4m3fn,6.852205276489258,8.265985488891602
TransformerLM_LM1B_MultiRuntime_0,0,73,celo_fp8_e5m2,6.941141605377197,8.331008911132812
TransformerLM_LM1B_MultiRuntime_0,0,73,celo_int8,6.939035415649414,8.344449043273926
